,_id,ID,Name,global_id,Photo,AdmArea,District,DepartmentalAffiliation,Address,Capacity,ObjectOperOrgName,ObjectOperOrgPhone,Longitude_WGS84,Latitude_WGS84,geoData,geodata_center
127,624b10b94174701856b96f96,1204,Велосипедная парковка № 080146110093,19645926,fb8e5d1a-fddf-4f6d-91dc-5fa56384810c,Северо-Восточный административный округ,Останкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Аргуновская улица , дом 4",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.620203,55.813790,"{'coordinates': [37.620203, 55.81379], 'type': 'Point'}","{'coordinates': [37.620203, 55.81379], 'type': 'Point'}"
128,624b10b94174701856b96f97,1205,Велосипедная парковка № 080146110197,19645927,726cac84-ae66-42a3-82d1-4fa47a1f7e41,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Березовая аллея, дом9, строение 2",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.612717,55.851685,"{'coordinates': [37.612717, 55.851685], 'type': 'Point'}","{'coordinates': [37.612717, 55.851685], 'type': 'Point'}"
129,624b10b94174701856b96f98,1206,Велосипедная парковка № 080146110498,19645928,679a9d18-b2fa-4d79-82e2-fbcd0e400ec5,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Бориса Галушкина улица, дом 17",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.658938,55.824398,"{'coordinates': [37.658938, 55.824398], 'type': 'Point'}","{'coordinates': [37.658938, 55.824398], 'type': 'Point'}"
130,624b10b94174701856b96f99,1209,Велосипедная парковка № 080146111692,19645931,c238a824-6427-4759-8170-b736ea794ce2,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Мира проспект, дом 182",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.646157,55.825168,"{'coordinates': [37.646157, 55.825168], 'type': 'Point'}","{'coordinates': [37.646157, 55.825168], 'type': 'Point'}"
131,624b10b94174701856b96f9a,1210,Велосипедная парковка № 080146312165,19645932,d4bfe3ff-67df-4054-83f6-3b47df570b36,Северо-Восточный административный округ,район Южное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Полярная улица, дом 16, корпус 1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.637323,55.876128,"{'coordinates': [37.637323, 55.876128], 'type': 'Point'}","{'coordinates': [37.637323, 55.876128], 'type': 'Point'}"
132,624b10b94174701856b96f9b,1211,Велосипедная парковка № 080146112847,19645933,24d6fb75-8536-4d08-bdf3-4f795123f669,Северо-Восточный административный округ,Лосиноостровский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Тайнинская улица, дом 24",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.686742,55.883917,"{'coordinates': [37.686742, 55.883917], 'type': 'Point'}","{'coordinates': [37.686742, 55.883917], 'type': 'Point'}"
133,624b10b94174701856b96f9c,1212,Велосипедная парковка № 080146313663,19645934,aeaf7352-f49e-45c6-9a2e-f5f2ddb64a12,Северо-Восточный административный округ,Ярославский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Ярославское шоссе, дом 55",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.691435,55.861528,"{'coordinates': [37.691435, 55.861528], 'type': 'Point'}","{'coordinates': [37.691435, 55.861528], 'type': 'Point'}"
134,624b10b94174701856b96f9d,1214,Велосипедная парковка № 080146110120,19645936,71a441a6-9343-402e-8d27-a01899f3f958,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Летчика Бабушкина улица, дом 15",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.674462,55.863610,"{'coordinates': [37.674462, 55.86361], 'type': 'Point'}","{'coordinates': [37.674462, 55.86361], 'type': 'Point'}"
135,624b10b94174701856b96f9e,1215,Велосипедная парковка № 080146112076,19645937,40046a17-55b7-486e-bf1b-60d591dbbda2,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Печорская улица, дом 3",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.669870,55.862832,"{'coordinates': [37.66987, 55.862832], 'type': 'Point'}","{'coordinates': [37.66987, 55.862832], 'type': 'Point'}"
136,624b10b94174701856b96f9f,1216,Велосипедная парковка № 080146111650,19645938,86c62de7-a015-4c1c-8cb1-642da1f3a7e4,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Менжинского улица, дом 23, корпус 1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.661440,55.870002,"{'coordinates': [37.66144, 55.870002], 'type': 'Point'}","{'coordinates': [37.66144, 55.870002], 'type': 'Point'}"
137,624b10b94174701856b96fa0,1220,Велосипедная парковка № 080146110640,19645942,1013d898-5f8e-46e8-a689-89699fce7483,Северо-Восточный административный округ,район Южное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Дежнева проезд, дом 13",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.641260,55.870965,"{'coordinates': [37.64126, 55.870965], 'type': 'Point'}","{'coordinates': [37.64126, 55.870965], 'type': 'Point'}"
138,624b10b94174701856b96fa1,1221,Велосипедная парковка № 080146412165,19645943,ec56c8af-c4b3-4a97-8e57-be7e18ecbae1,Северо-Восточный административный округ,район Южное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Полярная улица, дом 5, корпус 1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.636987,55.873592,"{'coordinates': [37.636987, 55.873592], 'type': 'Point'}","{'coordinates': [37.636987, 55.873592], 'type': 'Point'}"
139,624b10b94174701856b96fa2,1222,Велосипедная парковка № 080146110052,19645944,f33e4736-3ed4-49d1-bbb2-e7dc130eb1a6,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Алтуфьевское шоссе, дом 8",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.585305,55.853287,"{'coordinates': [37.585305, 55.853287], 'type': 'Point'}","{'coordinates': [37.585305, 55.853287], 'type': 'Point'}"
140,624b10b94174701856b96fa3,1224,Велосипедная парковка № 080146316690,19645946,1d1681a8-c196-4de9-9a65-f6b1c0940b9c,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Мира проспект, дом 180",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.645362,55.824037,"{'coordinates': [37.645362, 55.824037], 'type': 'Point'}","{'coordinates': [37.645362, 55.824037], 'type': 'Point'}"
141,624b10b94174701856b96fa4,1225,Велосипедная парковка № 080146113473,19645947,eb1e34b3-606f-4aa1-a7f9-2e8629d24960,Северо-Восточный административный округ,Лосиноостровский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Челюскинская улица, дом 2",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.700538,55.878373,"{'coordinates': [37.700538, 55.878373], 'type': 'Point'}","{'coordinates': [37.700538, 55.878373], 'type': 'Point'}"
142,624b10b94174701856b96fa6,1252,Велосипедная парковка № 080146112911,19645974,ea487023-eb18-40d6-856b-e48ad9678db5,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Улица Тихомирова, дом 6",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.649302,55.884173,"{'coordinates': [37.649302, 55.884173], 'type': 'Point'}","{'coordinates': [37.649302, 55.884173], 'type': 'Point'}"
